"Core Project Number","ClinicalTrials.gov ID","Study","Study Status",
"P30CA016672","NCT03671226","Preference of Room Setting and Waiting Time in Patients With Advanced, Locally Advanced, or Metastatic Cancer and Their Caregivers Who Are Seen in the Outpatient Supportive/Palliative Care Center","ACTIVE, NOT RECRUITING",
"R01DK116712","NCT03672461","A Group-Based Therapeutic Yoga Intervention for Urinary Incontinence in Ambulatory Older Women","ACTIVE, NOT RECRUITING",
"RF1MH117032","NCT03672747","Modulation of Spontaneous Cortical Activity by tDCS: BRAIN Initiative I","RECRUITING",
"UL1TR002373","NCT03674528","Technical Validation of MR Biomarkers of Obesity-Associated NAFLD","RECRUITING",
"R01DK116616","NCT03674944","FRESH-TEEN: Families Responsibility Education Support Health for Teens","ACTIVE, NOT RECRUITING",
"R01LM012090","NCT03676465","CloudConnect: Predictive And Retrospective Clinical Decision Support For Chronic Disease Management","COMPLETED",
"U10CA180888","NCT03678025","Standard Systemic Therapy With or Without Definitive Treatment in Treating Participants With Metastatic Prostate Cancer","RECRUITING",
"U24DK074008","NCT03680820","Pediatric Gastroparesis Registry","RECRUITING",
"U01DK073983","NCT03680859","Gastroparesis Registry 3","RECRUITING",
"U01DK074007","NCT03680859","Gastroparesis Registry 3","RECRUITING",
"U01DK074035","NCT03680859","Gastroparesis Registry 3","RECRUITING",
"I21RX002893","NCT03681288","Mindful Self Compassion for Combat Deployed Veterans With Moral Injury and Co-occurring PTSD-SUD","COMPLETED",
"R01HD102967","NCT03682042","Comparative Outcomes Related to Delivery-room Cord Milking In Low-resourced Kountries Developmental Follow Up","NOT YET RECRUITING",
"R44DA044025","NCT03682900","Expanding the Click City Tobacco Prevention Program to Include E-cigarettes and Other Novel Tobacco Products","ENROLLING BY INVITATION",
"R01DK113701","NCT03683589","De Novo Lipogenesis in Severity of NAFLD","COMPLETED",
"R01AG057929","NCT03687086","Sleep Without Insomnia or The Use of Chronic Hypnotics","ENROLLING BY INVITATION",
"R01FD004830","NCT03688568","Study of Imatinib in Children With Neurofibromatosis and Airway Tumors","WITHDRAWN",
"P30CA016056","NCT03688945","Art in Improving Outcomes in Participants Undergo Surgery","TERMINATED",
"U01DK119200","NCT03691220","Improving Medication Adherence in Adolescents Who Had a Liver Transplant","RECRUITING",
"U01DA045530","NCT03691350","Bronchoscopy in Determining the Effect of E-Cigarette Smoking on Biomarkers in the Lungs","UNKNOWN STATUS",
"P30CA016056","NCT03691376","NY-ESO-1 TCR Engineered T Cell and HSC After Melphalan Conditioning Regimen in Treating Participants With Recurrent or Refractory Ovarian, Fallopian Tube, or Primary Peritoneal Cancer","RECRUITING",
"SC3GM121192","NCT03693729","Effects of Brain-stimulation on Metamemory Monitoring and Control","ACTIVE, NOT RECRUITING",
"R01LM012309","NCT03694145","Predicting Diabetic Retinopathy From Risk Factor Data and Digital Retinal Images","COMPLETED",
"R56HL138244","NCT03694652","Texting for Mobility in Overweight/Obese Adults With Peripheral Artery Disease","COMPLETED",
"K01HL139722","NCT03695146","Heart Inflammation and Mental Stress Study","RECRUITING",
"P30CA093373","NCT03695250","BMS-986205 and Nivolumab as First or Second Line Therapy in Treating Patients With Liver Cancer","ACTIVE, NOT RECRUITING",
"R01HL143366","NCT03695276","Pulmonary Specialist-Health Coach Consult Model Study","RECRUITING",
"R56HL143366","NCT03695276","Pulmonary Specialist-Health Coach Consult Model Study","RECRUITING",
"P30CA015083","NCT03695471","Pembrolizumab in Treating Patients With Stage IB-IV Mycosis Fungoides","RECRUITING",
"U10CA180821","NCT03701308","Daunorubicin and Cytarabine With or Without Uproleselan in Treating Older Adult Patients With Acute Myeloid Leukemia Receiving Intensive Induction Chemotherapy","SUSPENDED",
"R21MD012696","NCT03702049","Nurse-Led Community Health Worker Adherence Model in 3HP Delivery Among Homeless Adults at Risk for TB Infection and HIV","COMPLETED",
"P30CA014520","NCT03703492","Hybrid Molecular Imaging of ER in Breast Cancer Patients With DCIS","RECRUITING",
"R01AG059640","NCT03703856","Biomarker Predictors of Memantine Sensitivity in Patients With Alzheimer's Disease","RECRUITING",
"R33HL138650","NCT03705286","Endotracheal Tubes to Prevent Ventilator-Associated Pneumonia","ACTIVE, NOT RECRUITING",
"R61HL138650","NCT03705286","Endotracheal Tubes to Prevent Ventilator-Associated Pneumonia","ACTIVE, NOT RECRUITING",
"R61AT009989","NCT03705832","Ginger's Therapeutic Potential in Asthma","COMPLETED",
"R01DK115939","NCT03707834","Partnering With WIC to Prevent Excessive Weight Gain in Pregnancy","RECRUITING",
"P30CA016672","NCT03710772","Ibrutinib, Rituximab, Venetoclax, and Combination Chemotherapy in Treating Patients With Newly Diagnosed Mantle Cell Lymphoma","ACTIVE, NOT RECRUITING",
"U19MH113202","NCT03711786","The Sub-Saharan Africa Regional Partnership for Mental Health Capacity Building","RECRUITING",
"P30CA016058","NCT03711890","Ultra-High Resolution Optical Coherence Tomography in Detecting Micrometer Sized Early Stage Pancreatic Cancer in Participants With Pancreatic Cancer","UNKNOWN STATUS",
"R37HD095519","NCT03713125","Executive Function in Early Childhood","RECRUITING",
"R34MH111855","NCT03713398","Mental Health Services for Prisoners With SMI","COMPLETED",
"R49CE002099","NCT03715426","Testing a Life Skills Application to Address Interpersonal Relationships in College (MKit)","COMPLETED",
"P30CA016058","NCT03715959","Nipple Aspirate Fluid in Detecting Breast Cancer","RECRUITING",
"R01AG060539","NCT03716739","Improving Quality of Life of Prostate Cancer Survivors With Androgen Deficiency","RECRUITING",
"R35GM122576","NCT03717883","ADPKD Alterations in Hepatic Transporter Function","COMPLETED",
"RF1AG057547","NCT03718494","The Kronos Early Estrogen Prevention Study (KEEPS)","ENROLLING BY INVITATION",
"P30CA016058","NCT03719092","High Dose Vitamin A in Preventing Gastrointestinal GVHD in Participants Undergoing Donor Stem Cell Transplant","NOT YET RECRUITING",
"K99MH109667","NCT03720847","Effect of Perimenstrual Ovarian Steroid Supplementation on Perimenstrual Suicidality","COMPLETED",
"R21AG060444","NCT03723850","Effect of Noninvasive Electrical Brain Stimulation on Memory Performance at Different Times of Day in Younger and Older Adults","ACTIVE, NOT RECRUITING",
"K23DK114480","NCT03724396","Novel Executive Function Training for Obesity","ACTIVE, NOT RECRUITING",
"U54MD002265","NCT03724487","A COmmunity and Tech-Based ApproaCh for Hypertension Self-MANagement","COMPLETED",
"R01AG057552","NCT03727360","Exercise for Brain Health in the Fight Against Alzheimer's Disease","RECRUITING",
"R01NR016964","NCT03728608","Optimal Feeding Tube Dwell Time in VLBW Infants to Reduce Feeding Tube Contamination","RECRUITING",
"R01NR017850","NCT03728738","Zero Degree Head Positioning in Hyperacute Large Artery Ischemic Stroke","RECRUITING",
"R01HD080292","NCT03731325","Episodic Future Thinking and Weight-Loss","COMPLETED",
"R21AG060139","NCT03733132","Metformin Effect on Brain Function in Insulin Resistant Elderly People","RECRUITING",
"U01NS100699","NCT03735979","Multi-arm Optimization of Stroke Thrombolysis","RECRUITING",
"T32AA025877","NCT03736343","Impulsivity and Alcohol Response","RECRUITING",
"R01HL142757","NCT03736382","Mild Intermittent Hypoxia and Its Multipronged Effect on Sleep Apnea","RECRUITING",
"U01AG061389","NCT03737760","'Mind in Motion': Multimodal Imaging of Brain Activity to Investigate Walking and Mobility Decline in Older Adults","RECRUITING",
"U54MD012530","NCT03738826","Reducing Disparities in Medication Adherence in SLE","COMPLETED",
"R56NS038493","NCT03739645","Human Networks for Behaviors Related to the Expectation of Pain.","WITHDRAWN",
"P30CA014089","NCT03739801","MM-398 and Ramucirumab in Treating Patients With Gastric Cancer or Gastroesophageal Junction Adenocarcinoma","WITHDRAWN",
"U10CA180821","NCT03739814","Inotuzumab Ozogamicin and Blinatumomab in Treating Patients With Newly Diagnosed, Recurrent, or Refractory CD22-Positive B-Lineage Acute Lymphoblastic Leukemia","RECRUITING",
"R01MH117191","NCT03740139","The Police-Mental Health Linkage System","SUSPENDED",
"R01MH116205","NCT03740204","The Role of Estrogen in the Neurobiology of Eating Disorders","RECRUITING",
"R01AI114310","NCT03741725","Pay-it-forward RCT for Gonorrhea and Chlamydia Testing","COMPLETED",
"P30CA016672","NCT03743649","Haloperidol and Lorazepam in Controlling Symptoms of Persistent Agitated Delirium in Patients With Advanced Cancer Undergoing Palliative Care","RECRUITING",
"R01CA225701","NCT03743649","Haloperidol and Lorazepam in Controlling Symptoms of Persistent Agitated Delirium in Patients With Advanced Cancer Undergoing Palliative Care","RECRUITING",
"R18HS025649","NCT03745677","Redesigning Systems to Improve Quality for Hospitalized Patients","RECRUITING",
"P30CA016042","NCT03745690","Near-Infrared Image Guided Surgical Resection With Indocyanine Green in Treating Patients With Head and Neck Cancer","SUSPENDED",
"U24HL140412","NCT03745898","The Impact of Low Flow Nocturnal Oxygen Therapy on Hospital Admissions and Mortality in Patients With Heart Failure and Central Sleep Apnea","ACTIVE, NOT RECRUITING",
"R01DK108722","NCT03746106","The Effect of SLC19A3 Inhibition on the Pharmacokinetics of Thiamine","RECRUITING",
"U01AA021990","NCT03746457","Alcohol and ART Adherence in India","COMPLETED",
"R34AA024584","NCT03746808","Development and Testing of a Just-in-Time Adaptive Smart Phone Intervention to Reduce Drinking Among Homeless Adults","ACTIVE, NOT RECRUITING",
"R01MD012230","NCT03749278","Latina Friends Motivating the Soul (ALMA)","ACTIVE, NOT RECRUITING",
"K23HL141700","NCT03749330","Improving Family Meetings in the Pediatric Cardiac Intensive Care Unit","RECRUITING",
"R34AA026004","NCT03750838","Alcohol Intervention for First Year College Students","ENROLLING BY INVITATION",
"P30CA016056","NCT03751436","Enzalutamide With Venetoclax in Treating Patients With Metastatic Castration Resistant Prostate Cancer","RECRUITING",
"P30CA016056","NCT03751449","Exercise and Nutrition Education in Improving Physical Function and Quality of Life in Older Breast Cancer Survivors","RECRUITING",
"P30CA016672","NCT03752138","TK216 and Decitabine in Treating Patients With Relapsed and Refractory Acute Myeloid Leukemia","WITHDRAWN",
"R15AG063106","NCT03758040","Diverse Slipping Conditions","NOT YET RECRUITING",
"P30AG022849","NCT03758846","Alternative Therapies for Improving Motor Impairment, Fall-risk and Overall Physical Function","COMPLETED",
"R42EY027651","NCT03760055","Assessment of Visual Function With a Portable Brain-computer Interface","ENROLLING BY INVITATION",
"R01NR015079","NCT03760744","Imaging Biomarkers of Lymphatic Dysfunction","RECRUITING",
"R42MD008840","NCT03762135","Location Initiated Individualized Texts for Adolescent Health (LIITAH)","RECRUITING",
"R34MH115144","NCT03769493","Mobile After-Care Intervention to Support Post-Hospital Transition (MACS)","COMPLETED",
"P30CA016672","NCT03770416","Nivolumab and Ibrutinib in Treating Patients With Relapsed or Refractory Central Nervous System Lymphoma","RECRUITING",
"UM1CA186644","NCT03772925","Pevonedistat and Belinostat in Treating Patients With Relapsed or Refractory Acute Myeloid Leukemia or Myelodysplastic Syndrome","RECRUITING",
"P30CA016672","NCT03774472","Hydroxychloroquine, Palbociclib, and Letrozole Before Surgery in Treating Participants With Estrogen Receptor Positive, HER2 Negative Breast Cancer","RECRUITING",
"R00CA207872","NCT03775213","Acceptability of Active Monitoring as a Treatment Option for Ductal Carcinoma in Situ (DCIS)","COMPLETED",
"R01HL061912","NCT03775577","Exercise Intolerance in Heart Failure","RECRUITING",
"R01AR074131","NCT03776162","A Comparison of ACL Repair With BEAR Device vs. Autograft Patellar Tendon ACL Reconstruction","RECRUITING",
"R01MH115835","NCT03778164","Improving Prevention Systems to Reduce Disparities for High Priority Populations","NOT YET RECRUITING",
"R01HL135235","NCT03780387","Identification of Allergic Asthmatics Reactive to Felis Catus (Cat Hair) Allergen Inhalation","SUSPENDED",
"R21AG056568","NCT03780400","Physical Activity Pathway for Patients With Osteoarthritis in Primary Care (OA-PCP)","COMPLETED",
"R01HD093612","NCT03781752","Carboxylesterase 1 Genetic Variation and Methylphenidate in ADHD","RECRUITING",
"P30CA015704","NCT03781778","Pilot Trial of Resistant Starch in Stage I-III Colorectal Cancer Survivors","TERMINATED",
"R01HS026239","NCT03783650","Boosting Primary Care Awareness and Treatment of Childhood Hypertension","TERMINATED",
"R44AG056166","NCT03784300","A Safety Study of PTI-125 in Healthy Volunteers","COMPLETED",
"R15MH116337","NCT03786952","Stress, Sex, and Fear","RECRUITING",
"UG3DA048734","NCT03789214","Medical Management of Sleep Disturbance During Opioid Tapering","COMPLETED",
"P30CA016056","NCT03789877","A Home-Based Walking Program and rTMS in Helping Breast Cancer Survivors Get More Physical Activity","RECRUITING",
"R01NR018391","NCT03790501","Impact of Physical Activity and Diet on Symptom Experience in People Living With HIV","RECRUITING",
"P30CA016056","NCT03793907","Strength Training in Improving Pain and Quality of Life in Patients With Multiple Myeloma","RECRUITING",
"P30CA012197","NCT03796273","Ketoconazole Before Surgery in Treating Patients With Recurrent Glioma or Breast Cancer Brain Metastases","RECRUITING",
"P30CA016672","NCT03799445","Ipilimumab, Nivolumab, and Radiation Therapy in Treating Patients With HPV Positive Advanced Oropharyngeal Squamous Cell Carcinoma","RECRUITING",
"R01HD071779","NCT03800407","Contributing Factors for Poor HIV Treatment Response in Children With TB/HIV Coinfection","RECRUITING",
"U10CA180868","NCT03801876","Comparing Proton Therapy to Photon Radiation Therapy for Esophageal Cancer","RECRUITING",
"U01AI117844","NCT03803605","Study to Assess Safety and Activity of Combination Therapy of VRC07-523LS and Vorinostat on HIV-infected Persons","COMPLETED",
"UM1CA186704","NCT03803761","A Study of a New Drug Combination, Copanlisib and Fulvestrant, in Advanced Breast Cancer","WITHDRAWN",
"R01CA214427","NCT03808818","Implementing a Virtual Tobacco Treatment for Cancer Patients in Community Oncology Practices","RECRUITING",
"P30CA016672","NCT03809130","Effectiveness of an Online Intervention Targeting Cancer-related Fatigue","ACTIVE, NOT RECRUITING",
"UG3DA047720","NCT03810495","OLANI PK/Safety Study in Healthy Volunteers","COMPLETED",
"U10CA180820","NCT03811015","Testing Immunotherapy Versus Observation in Patients With HPV Throat Cancer","RECRUITING",
"R34AA026745","NCT03812146","Primary Care Treatment Integrating Motivation and Exposure","COMPLETED",
"R42HD081712","NCT03812159","Clinical Feasibility Study of Preoperative Surgical Planning","RECRUITING",
"P30CA060553","NCT03812562","Nivolumab and Yttrium-90 in Treating Patients With Liver Cancer Undergoing Surgical Resection","ACTIVE, NOT RECRUITING",
"K01DK113068","NCT03814551","Young Adult Beverage and Health Study","COMPLETED",
"UM1CA186644","NCT03816319","TAK-243 in Treating Patients With Relapsed or Refractory Acute Myeloid Leukemia or Refractory Myelodysplastic Syndrome or Chronic Myelomonocytic Leukemia","NOT YET RECRUITING",
"UM1CA186688","NCT03816345","Nivolumab in Treating Patients With Autoimmune Disorders and Advanced, Metastatic, or Unresectable Cancer","RECRUITING",
"R01DK120754","NCT03817021","ONE PATH: Optimizing Nutrition Education for Parents and Teachers for Healthy Growth","NOT YET RECRUITING",
"R01NR017794","NCT03817229","Epilepsy Adherence in Children and Technology (eACT)","RECRUITING",
"K23MH114037","NCT03818516","Impact of Inflammation on Reward Circuits, Motivational Deficits and Negative Symptoms in Schizophrenia","RECRUITING",
"P30CA016672","NCT03819296","Role of Gut Microbiome and Fecal Transplant on Medication-Induced GI Complications in Patients With Melanoma or Genitourinary Cancer","NOT YET RECRUITING",
